audio_name,class_name,class
viola_A3_15_fortissimo_arco-normal.wav,viola,5
viola_A3_15_piano_arco-normal.wav,viola,5
viola_A3_1_forte_arco-normal.wav,viola,5
viola_A3_1_fortissimo_arco-normal.wav,viola,5
viola_A3_1_fortissimo_pizz-normal.wav,viola,5
viola_A3_1_mezzo-forte_molto-vibrato.wav,viola,5
viola_A3_1_mezzo-piano_non-vibrato.wav,viola,5
viola_A3_1_pianissimo_arco-normal.wav,viola,5
viola_A3_1_piano_arco-glissando.wav,viola,5
viola_A3_1_piano_arco-normal.wav,viola,5
viola_A3_1_piano_pizz-normal.wav,viola,5
viola_A4_025_fortissimo_arco-normal.wav,viola,5
viola_A4_025_mezzo-piano_arco-normal.wav,viola,5
viola_A4_025_pianissimo_arco-normal.wav,viola,5
viola_A4_025_piano_arco-normal.wav,viola,5
viola_A4_05_forte_arco-normal.wav,viola,5
viola_A4_05_fortissimo_arco-normal.wav,viola,5
viola_A4_05_mezzo-piano_arco-normal.wav,viola,5
viola_A4_05_pianissimo_arco-normal.wav,viola,5
viola_A4_05_piano_arco-normal.wav,viola,5
viola_A4_15_fortissimo_arco-normal.wav,viola,5
viola_A4_15_pianissimo_arco-normal.wav,viola,5
viola_A4_15_piano_arco-normal.wav,viola,5
viola_A4_1_forte_arco-normal.wav,viola,5
viola_A4_1_fortissimo_arco-normal.wav,viola,5
viola_A4_1_fortissimo_snap-pizz.wav,viola,5
viola_A4_1_mezzo-forte_arco-major-trill.wav,viola,5
viola_A4_1_mezzo-forte_arco-minor-trill.wav,viola,5
viola_A4_1_mezzo-forte_molto-vibrato.wav,viola,5
viola_A4_1_mezzo-piano_non-vibrato.wav,viola,5
viola_A4_1_pianissimo_arco-normal.wav,viola,5
viola_A4_1_piano_arco-glissando.wav,viola,5
viola_A4_1_piano_arco-normal.wav,viola,5
viola_A4_1_piano_pizz-normal.wav,viola,5
viola_A5_1_forte_arco-normal.wav,viola,5
viola_A5_1_fortissimo_arco-normal.wav,viola,5
viola_A5_1_mezzo-forte_artificial-harmonic.wav,viola,5
viola_A5_1_pianissimo_arco-normal.wav,viola,5
viola_Ds3_05_fortissimo_arco-normal.wav,viola,5
viola_Ds3_05_mezzo-piano_arco-normal.wav,viola,5
viola_Ds3_1_piano_pizz-normal.wav,viola,5
viola_Gs3_025_fortissimo_arco-normal.wav,viola,5
viola_Gs3_025_mezzo-piano_arco-normal.wav,viola,5
viola_Gs3_025_pianissimo_arco-normal.wav,viola,5
viola_Gs3_025_piano_arco-normal.wav,viola,5
viola_Gs3_15_fortissimo_arco-normal.wav,viola,5
viola_Gs3_15_pianissimo_arco-normal.wav,viola,5
viola_Gs3_15_piano_arco-normal.wav,viola,5
viola_Gs4_025_fortissimo_arco-normal.wav,viola,5
viola_Gs4_025_mezzo-piano_arco-normal.wav,viola,5
viola_Gs4_025_pianissimo_arco-normal.wav,viola,5
viola_Gs4_05_fortissimo_arco-normal.wav,viola,5
viola_Gs4_05_mezzo-piano_arco-normal.wav,viola,5
viola_Gs4_05_pianissimo_arco-normal.wav,viola,5
viola_Gs4_05_piano_arco-normal.wav,viola,5
viola_Gs4_15_fortissimo_arco-normal.wav,viola,5
viola_Gs4_15_mezzo-piano_arco-normal.wav,viola,5
viola_Gs4_15_pianissimo_arco-normal.wav,viola,5
viola_Gs4_1_fortissimo_arco-normal.wav,viola,5
viola_Gs4_1_mezzo-piano_arco-normal.wav,viola,5
viola_Gs4_1_pianissimo_arco-normal.wav,viola,5
viola_Gs4_1_piano_arco-normal.wav,viola,5
viola_Gs5_025_forte_arco-normal.wav,viola,5
viola_Gs5_025_fortissimo_arco-normal.wav,viola,5
viola_Gs5_025_mezzo-piano_arco-normal.wav,viola,5
viola_Gs5_025_pianissimo_arco-normal.wav,viola,5
viola_Gs5_05_forte_arco-normal.wav,viola,5
viola_Gs5_05_fortissimo_arco-normal.wav,viola,5
viola_Gs5_05_pianissimo_arco-normal.wav,viola,5
viola_Gs5_05_piano_arco-normal.wav,viola,5
viola_Gs5_15_fortissimo_arco-normal.wav,viola,5
viola_Gs5_15_pianissimo_arco-normal.wav,viola,5
viola_Gs5_1_forte_arco-normal.wav,viola,5
viola_Gs5_1_fortissimo_arco-normal.wav,viola,5
viola_Gs5_1_fortissimo_snap-pizz.wav,viola,5
viola_Gs5_1_pianissimo_arco-normal.wav,viola,5
viola_Gs5_1_piano_arco-normal.wav,viola,5
viola_Gs6_025_forte_arco-normal.wav,viola,5
viola_Gs6_025_fortissimo_arco-normal.wav,viola,5
viola_Gs6_025_mezzo-piano_arco-normal.wav,viola,5
viola_Gs6_025_pianissimo_arco-normal.wav,viola,5
viola_Gs6_025_piano_arco-normal.wav,viola,5
viola_Gs6_05_forte_arco-normal.wav,viola,5
viola_Gs6_05_fortissimo_arco-normal.wav,viola,5
viola_Gs6_05_pianissimo_arco-normal.wav,viola,5
viola_Gs6_05_piano_arco-normal.wav,viola,5
viola_Gs6_15_forte_arco-normal.wav,viola,5
viola_Gs6_15_fortissimo_arco-normal.wav,viola,5
viola_Gs6_1_forte_arco-normal.wav,viola,5
viola_Gs6_1_fortissimo_arco-normal.wav,viola,5
viola_Gs6_1_pianissimo_arco-normal.wav,viola,5
